iin_start,country,bank_name,bank_url,bank_city
45719664,DK,Danske Bank,www.danskebank.dk,
45719665,DK,Danske Bank,www.danskebank.dk,Lyngby
45719669,DK,Danske Bank,www.danskebank.dk,
45719670,DK,Danske Bank,www.danskebank.dk,Varde
45719672,DK,Danske Bank,www.danskebank.dk,Vejen
45719674,DK,Danske Bank,www.danskebank.dk,Varde
45719675,DK,Danske Bank,www.danskebank.dk,Vejle
45719676,DK,Danske Bank,www.danskebank.dk,Vejen
45719677,DK,Danske Bank,www.danskebank.dk,Kolding
45719678,DK,Danske Bank,www.danskebank.dk,
45719680,DK,Danske Bank,www.danskebank.dk,Varde
45719681,DK,Danske Bank,www.danskebank.dk,
45719682,DK,Sparekassen For Nørre Nebel og Omegn,www.sparnebel.dk,
45719684,DK,Fanø Sparekasse,www.fanoespk.dk,
45719686,DK,Den Jyske Sparekasse,www.djs.dk,
45719689,DK,Danske Bank,www.danskebank.dk,Esbjerg
45719690,DK,Vorbasse-Hejnsvig Sparekasse,www.sparvorbasse.dk,
45719692,DK,Danske Bank,www.danskebank.dk,Ribe
45719693,DK,Danske Bank,www.danskebank.dk,
45719694,DK,Saxo Privatbank,dk.saxobank.com,
45719698,DK,Danske Bank,www.danskebank.dk,
45719699,DK,Danske Bank,www.danskebank.dk,Varde
45719700,DK,Danske Bank,www.danskebank.dk,
45719704,DK,Danske Bank,www.danskebank.dk,Vejen
45719705,DK,Danske Bank,www.danskebank.dk,Kolding
45719706,DK,Danske Bank,www.danskebank.dk,
45719709,DK,Danske Bank,www.danskebank.dk,Vejen
45719710,DK,Danske Bank,www.danskebank.dk,
45719712,DK,Den Jyske Sparekasse,www.djs.dk,
45719713,DK,Danske Bank,www.danskebank.dk,
45719714,DK,Danske Bank,www.danskebank.dk,Esbjerg
45719716,DK,Danske Bank,www.danskebank.dk,Esbjerg
45719718,DK,Danske Bank,www.danskebank.dk,
45719720,DK,Danske Bank,www.danskebank.dk,
45719722,DK,Danske Bank,www.danskebank.dk,Odense N
45719724,DK,Danske Bank,www.danskebank.dk,Odense C
45719725,DK,Danske Bank,www.danskebank.dk,Vojens
45719729,DK,Danske Bank,www.danskebank.dk,Næstved
45719731,DK,Danske Bank,www.danskebank.dk,Vojens
45719733,DK,Frøs Herreds Sparekasse,www.froes.dk,
45719737,DK,Frøs Herreds Sparekasse,www.froes.dk,Haderslev
45719738,DK,Frøs Herreds Sparekasse,www.froes.dk,
45719743,DK,Danske Bank,www.danskebank.dk,Christiansfeld
45719745,DK,Danske Bank,www.danskebank.dk,
45719748,DK,Danske Bank,www.danskebank.dk,Haderslev
45719749,DK,Danske Bank,www.danskebank.dk,
45719750,DK,Danske Bank,www.danskebank.dk,Vejen
45719752,DK,Danske Bank,www.danskebank.dk,Hillerød
45719756,DK,Danske Bank,www.danskebank.dk,
45719758,DK,Danske Bank,www.danskebank.dk,København K
45719762,DK,Danske Bank,www.danskebank.dk,Silkeborg
45719767,DK,Danske Bank,www.danskebank.dk,Lyngby
45719768,DK,Danske Bank,www.danskebank.dk,Vejle
45719769,DK,Danske Bank,www.danskebank.dk,Frederiksberg C
45719770,DK,Danske Bank,www.danskebank.dk,Støvring
45719797,DK,Broager Sparekasse,www.broagersparekasse.dk,
457198,DK,Spar Nord,,
45719800,DK,Danske Bank,www.danskebank.dk,Sønderborg
45719803,DK,Danske Bank,www.danskebank.dk,
45719805,DK,Jutlander Bank,www.jutlander.dk,
45719809,DK,Jutlander Bank,www.jutlander.dk,
45719811,DK,Spar Nord,www.sparnord.dk,
45719812,DK,Jutlander Bank,www.jutlander.dk,
45719815,DK,Spar Nord,www.sparnord.dk,
45719817,DK,Spar Nord,www.sparnord.dk,Farsø
45719818,DK,Spar Nord,www.sparnord.dk,
45719823,DK,Den Jyske Sparekasse,www.djs.dk,
45719825,DK,Danske Bank,www.danskebank.dk,Tønder
45719826,DK,Danske Bank,www.danskebank.dk,Hvidovre
45719827,DK,Sparekassen Bredebro,www.sparbredebro.dk,
45719838,DK,Jutlander Bank,www.jutlander.dk,
45719839,DK,Sparekassen Bredebro,www.sparbredebro.dk,
45719846,DK,Danske Bank,www.danskebank.dk,Tønder
45719851,DK,Jutlander Bank,www.jutlander.dk,
45719860,DK,Folkesparekassen,www.folkesparekassen.dk,
45719865,DK,Nordoya Sparikassi,,
45719870,DK,Suduroyar Sparikassi,,
45719872,DK,Spar Nord,www.sparnord.dk,
45719873,DK,Spar Nord,www.sparnord.dk,Herning
45719874,DK,BankNordik,www.banknordik.dk,Kolding
45719876,DK,Danske Bank,www.danskebank.dk,Horsens
45719880,DK,Sparekassen Sjælland,alm.spks.dk,
45719881,DK,Sparekassen Sjælland,alm.spks.dk,Asnæs
45719882,DK,Sparekassen Sjælland,alm.spks.dk,Jyderup
45719883,DK,Sparekassen Sjælland,alm.spks.dk,Dianalund
45719884,DK,Sparekassen Sjælland,alm.spks.dk,Hillerød
45719885,DK,Sparekassen Sjælland,alm.spks.dk,Holbæk
45719886,DK,Sparekassen Sjælland,alm.spks.dk,
45719887,DK,Sparekassen Sjælland,alm.spks.dk,Roskilde
45719888,DK,Sparekassen Sjælland,alm.spks.dk,Ringsted
45719889,DK,Sparekassen Sjælland,alm.spks.dk,Asnæs
45719890,DK,BankNordik,www.banknordik.dk,Horsens
45719891,DK,BankNordik,www.banknordik.dk,Vejle
45719892,DK,BankNordik,www.banknordik.dk,Haderslev
45719893,DK,Spar Nord,www.sparnord.dk,
45719899,DK,BankNordik,www.banknordik.dk,Aarhus C
45719942,DK,Diba Bank,www.diba.dk,
457274,IN,ICICI,,
457356,AU,QANTAS STAFF CREDIT UNION,,
457631,BR,BANCODOBRASIL,,
457896,ZA,FIRST NATIONAL,,
457972,KR,KOOKMIN BANK,,
458003,IL,LEUMI,,
458008,IL,DISCOUNT,,
458012,IL,LEUMI,,
458016,IL,DISCOUNT,,
458021,IL,UNION,,
458024,IL,MIZRAHI TEFAHOT,,
458027,IL,BEINLEUMI,,
458028,IL,ISRAEL CREDIT CARDS,,
458036,IL,BEINLEUMI,,
458124,CN,BANK OF COMMUNICATIONS,,
458127,HK,BANK OF COMMUNICATIONS,,
458300,ET,COMMERCIAL BANK OF ETHIOPIA,,
458415,US,COMERICA,,
458436,US,U.S.,,
458587,NG,STANDARD CHARTERED,,
458594,AU,HSBC,,
458777,IN,IDBI,,
459020,BR,ITAU,,
459023,BR,ITAU,,
459061,US,ENTROPAY,,
459078,BR,ITAU,,
459080,BR,ITAU,,
459419,CO,BBVA,,
459907,KR,,,
459914,MY,UNITED OVERSEAS BANK (MALAYSIA) BHD,,
459984,ES,CAJA RURAL,,
459985,ES,LA CAIXA,,
459990,ES,BANKIA,,
460035,BR,ITAU,,
460149,US,NATIONAL BANK OF ARIZONA,,
460203,US,KITSAP COMMUNITY FEDERAL CREDIT UNION,,
460213,US,FIRST,,
460266,US,APGFCU,,
460282,US,CAMPUS FEDERAL CREDIT UNION,,
460288,US,COAST HILLS FEDERAL CREDIT UNION,,
460419,US,FIRST TECHNOLOGY CREDIT UNION,,
460665,US,ICON,,
460675,US,ONPOINT,,
460727,US,RICHLAND,,
460753,US,JSC FEDERAL CREDIT UNION,,
460792,US,BNC NATIONAL,,
460820,US,FNBT,,
460840,US,FIRST NATIONAL,,
460848,US,SAN DIEGO COUNTY CREDIT UNION,,
460849,US,MOUNTAIN WEST,,
461000,US,SIMMONS FIRST NATIONAL BANK,,
461021,US,BRIGHT STAR CREDIT UNION,,
461046,US,CHASE,,
461098,US,SIMMONS FIRST NATIONAL BANK,,
461100,US,SIMMONS FIRST NATIONAL BANK,,
461222,US,FIRST STATE COMMUNITY,,
461608,US,BB&T,,
461657,US,CITI,,
461691,US,BANK OF AMERICA,,
461700,ID,MANDIRI,,
461772,MY,HSBC AMANAH,,
462161,US,AMARILLO NATIONAL,,
462239,AU,,,
462286,MY,HSBC,,
462406,US,BROADWAY,,
462485,AU,AUSTRALIA POST,,
462845,SG,,,
462974,MX,INBURSA,,
463066,US,WHATCOM EDUCATIONAL CREDIT UNION,,
463097,US,THE CITIZENS,,
463158,US,BBVA COMPASS,,
463288,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
463491,US,METABANK,,
463550,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
463552,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
463564,US,,,
463572,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
463575,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
463580,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
463581,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
463584,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
463588,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
463589,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
463675,US,EAGLE COMMUNITY CREDIT UNION,,
463689,US,MOCSE,,
463962,US,BRYANT,,
463995,US,VALLEY GREEN,,
463997,US,,,
464018,US,CHASE,,
464303,US,OLD NATIONAL BANK IN EVANSVILLE,,
464455,US,GREATER NEVADA CREDIT UNION,,
464532,MY,CITIBANK,,
464579,AU,,,
464596,MX,GLOBAL CARD,,
464875,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
464880,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
465156,US,SERVICE CREDIT UNION,,
465246,TN,BANQUE NATIONALE AGRICOLE,,
465290,US,CITIZENS,,
465345,US,STBANK,,
465355,US,,,
465828,MX,INBURSA,,
465858,GB,BARCLAYS,,
465861,GB,BARCLAYS,,
465886,MY,AFFIN,,
465902,GB,BARCLAYS,,
465910,GB,LLOYDS,,
465935,GB,NATIONWIDE,,
465942,GB,HSBC,,
465944,GB,HSBC,,
466135,US,EMPLOYEES CREDIT UNION,,
466186,US,SEACOAST NATIONAL,,
466188,US,BB&T,,
466250,MY,HONG LEONG,,
466309,US,CAPITAL ONE,,
466801,US,HANCOCK BANK OF LOUISIANA,,
467001,US,NATIONSBANK OF DELAWARE N.A.,,
467010,US,NATIONSBANK OF DELAWARE N.A.,,
467021,ES,LA CAIXA,,
467339,US,INSIGHT,,
467726,CA,PEOPLES TRUST COMPANY,,
467765,RS,RAIFFEISEN BANK,www.raiffeisen-kosovo.com,Prishtine
467784,MY,RHBBANK,,
467785,MY,RHBBANK,,
467851,MY,HONG LEONG,,
467875,NG,FCMB,,
467893,MY,PUBLIC,,
467950,MY,PUBLIC,,
467951,MY,PUBLIC,,
468017,US,TRUSTMARK NATIONAL BANK,,
468018,US,ZIONS,,
468451,US,AA CREDIT UNION,,
468805,IN,AXIS,,
468881,US,BANK OF TEXAS,,
469065,US,IBERIA,,
469072,US,IBERIA,,
469090,US,OREGON COMMUNITY CREDIT UNION,,
469208,US,BANCORP,,
469227,US,USBANK,,
469268,BS,FIRST CARIBBEAN INTERNATIONAL,,
469380,US,BANK OF CHINA,,
469390,MY,TUNE MONEY,,
469488,US,SUNFLOWER,,
469510,US,LANDMARK NATIONAL,,
469513,US,OPUS,,
469554,MY,BANK ISLAM,,
470132,US,BANK OF AMERICA,,
470134,US,BANK OF AMERICA,,
470500,US,WELLS FARGO FINANCIAL BANK,,
470543,MY,AMISLAMIC,,
470598,BR,ITAU,,
470712,US,THE INDEPENDENT BANKERS,,
471511,US,ELAN FINANCIAL SERVICES,,
471515,US,PNC NATIONAL BANK_OF DELAWARE,,
471529,US,BANK OF AMERICA,,
471563,US,JPMORGANCHASE,,
471627,US,,,
471632,US,,,
471633,US,U.S. BANK NATIONAL ASSOCIATION,,
471634,US,,,
471640,US,U.S. BANK N.A. ND,,
471651,US,U.S. BANK NATIONAL ASSOCIATION,,
471662,US,,,
471670,US,,,
471681,US,,,
471684,US,,,
471703,BR,BANCO DO BRASIL,,
471724,US,BANK OF AMERICA,,
471727,US,BANK OF AMERICA,,
471832,US,LEXUS,,
471853,US,ASCEND,,
471896,US,SANTA BARBARA COUNTY FEDERAL CREDIT UUNION,,
471925,US,USBANK,,
471926,US,U.S. BANK N.A. ND,,
471937,US,DUPONT GOODRICH,,
471999,US,INDANA HEARTLAND,,
472070,MY,AEON,,
472409,CA,TD CANADA TRUST,,
472437,AU,CITIBANK,,
472513,US,EDUCATORS CREDIT UNION,,
472634,TW,UNION,,
472660,AU,SOUTHERN CROSS CREDIT UNION,,
472690,AU,SGE CREDIT UNION,,
472776,US,MONEY NETWORK,,
472777,US,METABANK,,
472906,NL,ABN AMRO,,
472926,CA,PEOPLES TRUST COMPANY,,
473064,US,SOUTHLAND CIVIC FEDERAL CREDIT UNION,,
473079,US,FIRST NATIONAL,,
473137,US,WASHINGTON TRUST BANK,,
473157,US,NATIONAL BANK OF ARIZONA,,
473336,US,ENT FEDERAL CREDIT UNION,,
473477,US,NORTH ISLAND CREDIT UNION,,
473581,US,VENTURA COUNTY CREDIT UNION,,
473622,US,CHASE,,
473690,US,GE CAPITAL RETAIL,,
473691,US,WALMART,,
473701,MX,INBURSA,,
473702,US,WELLS FARGO,,
473764,US,,,
473819,MY,CITIBANK,,
473905,US,ALTRA FEDERAL CREDIT UNION,,
473956,US,VIRGINIA CREDIT UNION,,
474151,TR,GARANTI,,
474165,US,WELLS FARGO,,
474174,MX,BANREGIO,,
474255,US,,,
474426,US,FIRST FINANCIAL,,
474440,US,PLANTERS,,
474472,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
474476,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
474477,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
474484,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
474539,BR,CAIXA ECONOMICA FEDERAL,,
474552,US,,,
474622,US,COMERICA,,
474643,US,TELHIO CREDIT UNION,,
474665,US,FIRST NATIONAL BANK OF SOUTHWESTERN OHIO,,
474843,DE,,,
475055,US,CHASE,,
475056,US,CHASE,,
475117,GB,ROYAL BANK OF SCOTLAND,,
475127,GB,NATWEST,,
475128,GB,NAT WEST,,
475129,GB,NATWEST,,
475130,GB,NAT WEST,,
475583,US,DELTA COMMUNITY CREDIT UNION,,
475634,US,VISTERRA,,
475671,US,BANK OF NEVADA,,
475714,GB,SANTANDER,,
475747,GB,NATWEST,,
475751,GB,NATWEST,,
475824,US,AMERICA FIRST CREDIT UNION,,
476153,US,USBANK,,
476164,US,TCF NATIONAL BANK,,
476248,GB,,,
476331,BR,SICREDI,,
476333,BR,SICRED,,
476363,GB,LLOYDS TSB,,
476516,US,REDSTONE FEDERAL CREDIT UNION,,
476546,US,BANKPLUS,,
476559,US,SOUTH FLORIDA EDUCATIONAL FEDERAL CREDIT UNION,,
476609,BR,BRADESCO,,
476900,US,ZIONS,,
477213,MX,BBVA BANCOMER,,
477214,MX,BBVA BANCOMER,,
477291,MX,BBVA BANCOMER,,
477304,US,IMPERIAL BANK,,
477327,US,UNION SAVINGS,,
477353,US,E*TRADE BANK,,
477361,AU,BIG SKY,,
477395,MY,BANK SIMPANAN NASIONAL,,
477778,US,ROYAL CREDIT UNION,,
477800,US,WEST COAST,,
477801,US,SF FIRE CREDIT UNION,,
477834,US,WHITE SANDS FEDERAL CREDIT UNION,,
477857,US,MAIN SOURCE,,
478200,US,CHASE,,
478380,US,AT&T,,
478431,US,GE CAPITAL RETAIL,,
478499,US,BANCORP,,
478829,US,CAPITAL ONE,,
478975,US,APPLE FEDERAL CREDIT UNION,,
479124,US,CAPITAL ONE,,
479144,US,GEORGIA UNITED CREDIT UNION,,
479193,US,DNB FIRST,,
479213,US,TD BANKNORTH,,
479248,US,FIRST FINANCIAL FEDERAL CREDIT UNION,,
479271,US,COMMUNITY ONE,,
479370,US,METRO,,
479395,BR,CAIXA,,
479403,US,HIGHLANDS UNION BANK,,
479511,US,COMERICA BANK,,
479711,AD,CREDIT ANDORRA,,
479746,AE,ADCB,,
479826,US,USBANK,,
479849,US,FIRST TENNESSEE BANK N.A.,,
479851,US,CHASE,,
479853,US,USBANK,,
480011,US,BANK OF AMERICA,,
480156,US,CITI,,
480158,US,CITI,,
480207,US,U.S. BANK NATIONAL ASSOCIATION,,
480209,US,USBANK,,
480213,US,CAPITAL ONE,,
480228,US,,,
480286,AR,,,
480327,US,FIRST TECH FEDERAL CREDIT UNION,,
480398,US,VENTURA COUNTY FEDERAL CREDIT UNION,,
480642,US,WEST SUBURBAN BANK,,
480691,US,MEMBERSOURSE CREDIT UNION,,
480990,US,CHARLES SCHWAB,,
481110,US,BANK OF HAWAII,,
481171,US,Bancorp Bank,www.thebancorp.com,Wilmington
481581,US,BANK OF AMERICA,,
481588,US,BANK OF AMERICA,,
481959,US,FIRST FINANCIAL FEDERAL CREDIT UNION,,
482000,US,CEFCU,,
482163,US,READY DEBIT,,
482425,BR,RIACHUELO,,
482440,DE,WIRECARD,,
482481,BR,ITAU,,
482490,TR,GARANTI,,
482498,IT,UNICREDIT,,
482851,US,WELLS FARGO,,
482853,US,WELLS FARGO,,
482857,US,WELLS FARGO,,
482860,US,WELLS FARGO,,
482862,US,WELLS FARGO,,
482864,US,WELLS FARGO,,
483030,MX,HSBC,,
483304,US,BANCORP,,
483312,US,CHASE,,
483316,US,CHASE,,
483323,US,CHASE,,
483324,US,CHASE,,
483332,US,GULF WINDS FEDERAL CREDIT UNION,,
483561,NZ,THE NATIONAL,,
483575,ID,HSBC,,
483741,NZ,KIWIBANK,,
483950,US,TD BANKNORTH,,
484162,ZA,FIRST NATIONAL,,
484281,MY,MAYBANK,,
484509,US,OEFCU,,
484541,US,SECU,,
484575,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
484588,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
484594,US,"BANK OF AMERICA, NATIONAL ASSOCIATION",,
484718,US,BANCORP,,
484735,US,BANCORP,,
484810,MY,PUBLIC,,
484852,NA,FIRST NATIONAL,,
485158,US,OURFAMILYFCU,,
485237,US,METABANK,,
485240,US,PSFCU,,
485284,US,WHIDBEY ISLAND,,
485320,US,SKYLIGHT,,
485340,US,GLOBAL CASH CARD,,
485426,US,SPACE COAST CREDIT UNION,,
485583,US,SOUTH GEORGIA,,
485620,US,"WELLS FARGO BANK NEVADA, N.A.",,
485631,US,FROST,,
485671,US,BB&T,,
486123,US,MOUNTAIN CREDIT UNION,,
486169,US,WINGS FINANCIAL,,
486185,US,EVANSVILLE FIREFIGHTERS FCU,,
486236,US,CAPITAL ONE BANK,,
486270,AU,AUSTRALIA POST,,
486310,US,COREFIRST BANK & TRUST,,
486483,GB,HSBC,,
486521,US,CHASE,,
486560,US,SUNTRUST,,
486742,US,CHASE,,
486748,US,CENTRAL MINNESOTA FEDERAL CREDIT UNION,,
486796,US,CHASE,,
486827,US,WELLS FARGO,,
486830,US,WELLS FARGO,,
486854,US,,,
486872,US,AMERICA FIRST CREDIT UNION,,
486895,US,BARCLAYS,,
486910,US,FIRST AMERICA,,
487090,US,COMMUNITY,,
487309,US,"WELLS FARGO BANK IOWA, NATIONAL ASSOCIATION",,
487452,US,TEXAS FIRST BANK,,
488839,US,MAYO EMPLOYEES FEDERAL CREDIT UNION,,
488889,US,BANK OF AMERICA,,
488890,US,BANK OF AMERICA,,
488893,US,BANK OF AMERICA,,
488894,US,BANK OF AMERICA,,
489055,GB,BARCLAYS,,
489113,BE,,,
489208,US,CHARLOTTE STATE BANK,,
489272,US,BENCHMARK COMMUNITY,,
489308,MY,PUBLIC,,
489391,BR,ITAU,,
489396,GB,NATIONWIDE,,
489407,PL,,,
489452,IT,CARIGE,,
489455,TR,GARANTI,,
489464,IT,CARIGE,,
489591,MY,AEON CREDIT SERVICE,,
489657,US,FIRST NBC,,
489784,JP,EPOS,,
489901,US,PACIFIC SERVICE CREDIT UNION,,
489925,CO,BANCO DE OCCIDENTE S.A.,,
490056,US,BAYLAKE,,
490070,US,CHASE,,
490071,US,CHASE,,
490117,CH,SCHWEIZERISCHER BANKVEREIN (SWISS BANK CORPORATION,,
490118,CH,UBS,,
490172,BR,ITAU,,
490281,MY,HONG LEONG,,
490282,MY,HONG LEONG,,
490435,US,THE PEOPLES,,
490638,DE,BARCLAYS BANK PLC,,
490696,AR,CITI,,
490698,AR,CITI,,
490714,JP,CITI,,
490715,JP,CITIBANK,,
490733,TH,SIAM COMMERCIAL,,
490744,DE,POSTBANK,,
490755,US,CITIZENS BANK,,
490785,US,AMERICAN SOUTHWEST CREDIT UNION,,
490798,US,FIRSTREPUBLIC,,
490824,IT,INTESA SANPAOLO,,
490829,DE,TARGO,,
490853,US,FIRST STATE BANK AND TRUST,,
490896,US,WESTERN NATIONAL,,
491050,ZA,Rand Merchant Bank,www.rmb.co.za,
491089,MX,HSBC,,
491283,MX,HSBC,,
491284,MX,HSBC,,
491341,MX,BANORTE,,
491357,US,CINCO CREDIT UNION,,
491366,MX,BANORTE,,
491375,MX,BANORTE,,
491376,MX,BANORTE,,
491383,SV,SCOTIA,,
491501,MX,BANAMEX,,
491566,MX,BANORTE,,
491573,MX,SANTANDER,,
491601,GB,,,
491607,PE,,,
491618,DO,,,
491629,US,HIGH PLAINS,,
491632,US,,,
491639,US,,,
491647,CO,DAVIVIENDA,,
491648,US,AMERIKA,,
491650,GI,,,
491656,BR,,,
491665,BZ,BELIZE,,
491674,BR,SANTANDER,,
491675,BR,SANTANDER,,
491680,CN,,,
491681,US,,,
491689,US,,,
491692,IT,INTESA SANPAOLO,,
491735,GB,LLOYDS TSB,,
491822,MY,UNITED OVERSEAS BANK (MALAYSIA) BHD,,
491871,MX,SCOTIABANK INVERLAT,,
491872,MX,SCOTIABANK,,
491986,US,"WELLS FARGO BANK IOWA, NATIONAL ASSOCIATION",,
492016,FI,Nordea,,
492044,DE,TARGOBANK,,
492063,BO,,,
492079,FI,SUOMEN ASUNTOHYPOPANKKI OY,,
492102,NZ,NATIONAL,,
492130,TR,YAPI KREDI,,
492138,MY,CIMB,,
492141,TH,KASIKORN THAI,,
492159,MY,HSBC,,
492163,ES,IBERCAJA,,
492167,ES,KUTXABANK,,
492181,GB,LLOYDS,,
492312,ZA,NETBANK,,
492505,NO,POSTBANKEN,,
492536,NO,SPAREBANKEN VEST,,
492557,NO,DNBNOR,,
492578,NO,DNBNOR,,
492905,US,SANTANDER,,
492910,GB,BARCLAYCARD,,
492913,GB,BARCLAYS,,
492916,GB,,,
492925,GB,,,
492934,GB,,,
492940,GB,BARCLAYS BANK PLC,,
492942,GB,BARCLAYS BANK PLC,,
492953,GB,,,
492962,GB,,,
492976,GB,,,
492980,GB,,,
492992,GB,,,
493100,BR,BRADESCO,,
493101,BR,BRADESCO,,
493102,BR,BRADESCO,,
493103,BR,BRADESCO,,
493135,MX,SANTANDER SERFIN,,
493158,MX,BANORTE,,
493160,MX,BANCOMER,,
493161,MX,BBVA BANCOMER,,
493162,MX,BANCOMER,,
493166,MX,HSBC,,
493171,US,,,
493172,MX,BANORTE,,
493173,MX,BANORTE,,
493196,US,,,
493371,US,,,
493494,BR,PAN AMERICANO,,
493499,ID,STANDARD CHARTERED,,
493532,IT,DEUTSCHE,,
493702,AR,GALICIA,,
493841,TR,VAKIFBANK,,
493846,TR,VAKIFBANK,,
494000,ES,BBVA,,
494001,US,CENTRIS FEDERAL CREDIT UNION,,
494016,UY,BANCO REPUBLICA,,
494052,AU,COMMONWEALTH BANK OF AUSTRALIA,,
494053,AU,COMMONWEALTH BANK OF AUSTRALIA,,
494133,MX,SANTANDER,,
494159,US,BANCORP,,
494176,US,FNBBANK,,
494314,TR,YAPI KREDI,,
494340,US,BANK OF AMERICA,,
494939,US,,,
495000,CH,CORNER BANCA S.A.,,
495083,CH,CORNER BANCA S.A.,,
495430,US,,,
496021,NG,DIAMOND,,
496623,MY,MAYBANK,,
496638,VE,BANESCO,,
496643,SG,MAYBANK,,
496664,GT,CREDOMATIC,,
496669,MY,STANDARD CHARTERED BANK MALAYSIA BERHAD,,
496696,BM,HSBC,,
497040,FR,LA BANQUE POSTALE,,
497049,FR,LA BANQUE POSTALE,,
497142,FR,CREDIT COMMERCIAL DE FRANCE S.A.,,
497202,FR,CREDIT LYONNAIS,,
497203,FR,CREDIT LYONNAIS,,
497205,FR,CREDIT LYONNAIS,,
497241,FR,CREDIT LYONNAIS,,
497260,FR,CREDIT LYONNAIS,,
497355,FR,SOCIETE GENERALE,,
497364,FR,BANQUE CHABRIERES,,
497456,FR,CAIXA GERAL DE DEPOSITOS,,
497490,FR,BNP PARIBAS,,
497522,FR,NATIXIS,,
497592,FR,BANQUE POPULAIRE,,
497638,FR,CREDIT INDUSTRIEL ET COMMERCIAL,,
497641,FR,CREDIT INDUSTRIEL ET COMMERCIAL,,
497808,FR,CAISSE D%27EPARGNE,,
497843,FR,CAISSE D%27%E9PARGNE,,
497874,FR,CAISSE D'EPARGNE,,
497932,FR,SOCIETE GENERALE,,
497940,FR,CREDIT INDUSTRIEL ET COMMERCIAL,,
498001,JP,MITSUI SUMITOMO,,
498401,BR,BANCO DO BRASIL S.A.,,
498403,US,GREEN DOT,,
498406,BR,BANCO DO BRASIL S.A.,,
498407,BR,BANCO DO BRASIL S.A.,,
498408,BR,BANCO DO BRASIL S.A.,,
498423,BR,BANCO DO BRASIL S.A.,,
498424,BR,BANCO DO BRASIL S.A.,,
498431,BR,BANCO DO BRASIL S.A.,,
498442,BR,BANCO DO BRASIL S.A.,,
498453,BR,BANCO DO BRASIL S.A.,,
498454,CR,BANCODECOSTARICA,,
498708,SI,NOVA KBM,,
498752,GB,,,
498824,GB,COOPERATIVE,,
498853,ID,PERMATA,,
499002,US,,,
499140,US,FAIRWINDS CREDIT UNION,,
499165,US,FAIRWINDS CREDIT UNION,,
499166,US,ORNL FEDERAL CREDIT UNION,,
499182,US,DFCU FINANCIAL,,
499897,DE,,,
499913,NZ,BANK OF NEW ZEALAND,,
499916,NZ,BANK OF NEW ZEALAND,,
499977,NZ,BANK OF NEW ZEALAND,,
510008,NL,INTERNATIONAL CARD SERVICES BV,,
510021,CH,CREDIT SUISSE,,
510070,RU,RAIFFEISENBANK AUSTRIA (MOSCOW),,
510147,BR,BRADESCO,,
510152,TR,TURKIYE IS BANKASI,,
510197,CH,UBS,,
510347,US,SCHERTZ BANK AND TRUST,,
510371,US,WESBANCO,,
510392,US,PROSPERITY,,
510487,AE,EMIRATES NBD,,
510560,US,LANSING AUTOMAKERS FEDERAL CREDIT UNION,,
510594,US,TEXAS TRUST CREDIT UNION,,
510617,US,MORTON COMMUNITY,,
510619,US,KH NETWORK CREDIT UNION,,
510683,US,FORWARD FINANCIAL,,
510707,US,PEOPLES COMMUNITY,,
510732,US,PACIFIC WESTERN,,
510747,US,FRIST NIAGRA,,
510774,US,HIGHER ONE,,
510778,US,FIRST STATE,,
510782,US,FIRSTMERIT,,
510796,US,FLORIDA COMMERCE,,
510805,US,CAPITAL ONE,,
510818,US,FIRST NATIONAL,,
510828,US,FIFTH THIRD,,
510831,US,FIRST PLACE,,
510840,US,HIGHER ONE,,
510841,US,FIRST CITIZENS BANK OF GEORGIA,,
510921,US,EASTERN BANK,,
510930,US,STAR FINANCIAL,,
510933,US,CITIZENS NATIONAL,,
510946,US,FSGBANK,,
510982,US,USAA,,
510997,US,CAL POLY FEDERAL CREDIT UNION,,
510999,US,,,
511014,US,CITY,,
511028,US,LAFAYETTE BANK & TRUST,,
511059,US,,,
511079,US,AMERICANA COMMUNITY,,
511082,US,CITIZENS,,
511100,US,HIGHER ONE,,
511137,US,OPTUMHEALTH,,
511145,US,CAPITAL,,
511159,US,JACKSON COUNTY,,
511165,US,H&R BLOCK,,
511238,US,THE FAUQUIER,,
511320,US,,,
511375,US,CHASE,,
511392,US,CHASE,,
511395,US,CHASE,,
511398,US,CHASE,,
511425,US,CHASE,,
511516,US,COMDATA,,
511559,US,WELLS FARGO,,
